ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
1	18:23:22:900	inca	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		ok,& good luck	 	 
2	18:23:31:566	gaeilgeoir	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		likewise	 	 
3	18:23:47:987	Server	 		gaeilgeoir built a settlement.	 	 
4	18:24:15:395	Server	 		gaeilgeoir built a road.	 	 
5	18:24:22:577	Server	 		yiin built a settlement.	 	 
6	18:24:24:397	Server	 		yiin built a road.	 	 
7	18:24:35:064	Server	 		inca built a settlement.	 	 
8	18:24:39:492	Server	 		inca built a road.	 	 
9	18:24:52:302	Server	 		inca built a settlement.	 	 
10	18:24:56:084	Server	 		inca built a road.	 	 
11	18:25:05:915	Server	 		yiin built a settlement.	 	 
12	18:25:07:677	Server	 		yiin built a road.	 	 
13	18:25:36:154	Server	 		gaeilgeoir built a settlement.	 	 
14	18:25:50:160	Server	 		gaeilgeoir built a road.	 	 
15	18:25:53:340	Server	 		gaeilgeoir rolled a 3 and a 1.	 	 
16	18:25:53:341	Server	 		gaeilgeoir gets 1 sheep.	 	 
17	18:26:03:025	Server	 		yiin rolled a 6 and a 2.	 	 
18	18:26:03:025	Server	 		inca gets 1 wood. gaeilgeoir gets 1 wood.	 	 
19	18:26:10:200	Server	 		inca rolled a 5 and a 6.	 	 
20	18:26:10:201	Server	 		inca gets 1 wheat. yiin gets 1 sheep.	 	 
21	18:26:14:644	Server	 		gaeilgeoir rolled a 1 and a 2.	 	 
22	18:26:14:645	Server	 		gaeilgeoir gets 1 ore, 1 wheat.	 	 
23	18:26:38:885	gaeilgeoir	clay=0; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[168,68]; settlements=[184,84]	anyone have a clay to spare?& I have wood, wheat and sheep	 	 
24	18:26:44:117	yiin	clay=0; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,135]; settlements=[139,135]	no	 	 
25	18:26:49:240	inca	clay=0; ore=0; sheep=1; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[116,71]; settlements=[116,88]	not got any,& sorry	 	 
26	18:26:55:221	gaeilgeoir	clay=0; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[168,68]; settlements=[184,84]	that's fine	 	 
27	18:26:55:777	Server	 		yiin rolled a 4 and a 5.	 	 
28	18:26:55:777	Server	 		gaeilgeoir gets 1 sheep. yiin gets 1 sheep, 1 wood.	 	 
29	18:27:05:470	Server	 		inca rolled a 6 and a 3.	 	 
30	18:27:05:470	Server	 		gaeilgeoir gets 1 sheep. yiin gets 1 sheep, 1 wood.	 	 
31	18:27:25:055	Server	 		gaeilgeoir rolled a 6 and a 5.	 	 
