ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
1	01:01:05:211	zorburt	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		excellent!	 	 
2	01:01:44:892	Ghettoette	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hey everyone	 	 
3	01:01:53:001	gramos	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		Sorry I'm late	 	 
4	01:02:10:117	catanstrophe	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hello!	 	 
5	01:02:41:390	Server	 		zorburt built a settlement.	 	 
6	01:02:44:318	Server	 		zorburt built a road.	 	 
7	01:03:13:002	Server	 		Ghettoette built a settlement.	 	 
8	01:03:14:538	Server	 		Ghettoette built a road.	 	 
9	01:03:20:856	zorburt	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		np.&  did the wheat colour load properly for everyone?	 	 
10	01:03:34:523	gramos	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		it looks golden and wheaty from here	 	 
11	01:03:41:461	zorburt	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		ok& just mine then.	 	 
12	01:03:44:430	catanstrophe	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		damn& those were some awesome spots	 	 
13	01:03:53:709	Ghettoette	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		same here,& but last time my bricks looked wierd	 	 
14	01:05:56:754	catanstrophe	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		sorry,& this is tough	 	 
15	01:06:06:989	Server	 		catanstrophe built a settlement.	 	 
16	01:06:16:954	Server	 		catanstrophe built a road.	 	 
17	01:06:28:697	Server	 		gramos built a settlement.	 	 
18	01:06:31:787	Server	 		gramos built a road.	 	 
19	01:06:41:241	Server	 		gramos built a settlement.	 	 
20	01:06:43:501	Server	 		gramos built a road.	 	 
21	01:07:12:763	Server	 		catanstrophe built a settlement.	 	 
22	01:07:25:645	Server	 		catanstrophe built a road.	 	 
23	01:07:43:666	Server	 		Ghettoette built a settlement.	 	 
24	01:07:46:071	Server	 		Ghettoette built a road.	 	 
25	01:07:54:550	Server	 		zorburt built a settlement.	 	 
26	01:08:04:106	Server	 		zorburt built a road.	 	 
27	01:08:07:006	Server	 		zorburt rolled a 5 and a 2.	 	 
28	01:08:15:370	gramos	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[86,135]; settlements=[86,152]	oh great	 	 
29	01:08:30:833	zorburt	clay=2; ore=0; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[99,71]; settlements=[116,88]	i hate& when it rolls a 7 right away.	 	 
30	01:08:40:938	Server	 		zorburt built a road.	 	 
31	01:08:50:911	Ghettoette	clay=1; ore=0; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,104]; settlements=[171,120]	sorry,& best place left	 	 
32	01:08:51:996	Server	 		Ghettoette rolled a 5 and a 2.	 	 
33	01:09:12:616	zorburt	clay=0; ore=0; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[99,71; 71,82]; settlements=[116,88]	lol	 	 
34	01:09:30:530	Server	 		Ghettoette built a road.	 	 
35	01:09:41:127	Server	 		catanstrophe rolled a 1 and a 4.	 	 
36	01:09:41:141	Server	 		zorburt gets 1 wood. Ghettoette gets 1 clay. catanstrophe gets 1 clay.	 	 
37	01:09:57:077	catanstrophe	clay=3; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[184,122]; settlements=[184,139]	does anyone have wood?	 	 
38	01:09:58:931	catanstrophe	clay=3; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[184,122]; settlements=[184,139]	will give brick	 	 
39	01:10:07:934	gramos	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[86,135]; settlements=[86,152]	sorry no	 	 
40	01:10:10:095	zorburt	clay=0; ore=0; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[99,71; 71,82]; settlements=[116,88]	no	 	 
41	01:10:26:892	Ghettoette	clay=2; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,104; 104,188]; settlements=[171,120]	nope	 	 
42	01:10:30:935	Server	 		gramos rolled a 6 and a 2.	 	 
43	01:10:30:938	Server	 		Ghettoette gets 1 wheat.	 	 
44	01:10:54:180	gramos	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[86,135]; settlements=[86,152]	anyone want to give a wheat?	 	 
45	01:10:58:866	zorburt	clay=0; ore=0; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[99,71; 71,82]; settlements=[116,88]	no	 	 
46	01:11:03:577	Ghettoette	clay=2; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,104; 104,188]; settlements=[171,120]	nope	 	 
47	01:11:08:131	catanstrophe	clay=3; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[184,122]; settlements=[184,139]	i can	 	 
48	01:11:10:432	catanstrophe	clay=3; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[184,122]; settlements=[184,139]	i want wood though	 	 
49	01:11:17:227	gramos	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[86,135]; settlements=[86,152]	yeah,& I know...	 	 
50	01:11:37:121	Server	 		gramos made an offer to trade 1 wood for 1 wheat.	 	 
51	01:11:40:980	Server	 		gramos traded 1 wood for 1 wheat from catanstrophe.	 	 
52	01:11:49:539	Server	 		zorburt rolled a 4 and a 1.	 	 
53	01:11:49:541	Server	 		zorburt gets 1 wood. Ghettoette gets 1 clay. catanstrophe gets 1 clay.	 	 
54	01:12:07:694	Server	 		Ghettoette rolled a 1 and a 3.	 	 
55	01:12:07:695	Server	 		Ghettoette gets 1 ore. gramos gets 1 ore, 1 sheep.	 	 
56	01:12:35:061	Ghettoette	clay=3; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,104; 104,188]; settlements=[171,120]	anyone want to give me wood for brick?	 	 
57	01:12:46:608	gramos	clay=0; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[86,135]; settlements=[86,152]	none in stock	 	 
58	01:12:58:571	Server	 		catanstrophe rolled a 1 and a 4.	 	 
59	01:12:58:573	Server	 		zorburt gets 1 wood. Ghettoette gets 1 clay. catanstrophe gets 1 clay.	 	 
60	01:13:02:944	gramos	clay=0; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[86,135]; settlements=[86,152]	5 again!	 	 
61	01:13:15:417	Server	 		catanstrophe built a road.	 	 
62	01:13:25:549	Server	 		gramos rolled a 4 and a 3.	 	 
63	01:14:16:566	Server	 		zorburt rolled a 6 and a 5.	 	 
64	01:14:16:568	Server	 		zorburt gets 1 sheep. Ghettoette gets 1 wood. gramos gets 1 wood.	 	 
65	01:14:29:021	gramos	clay=1; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[86,135]; settlements=[86,152]	great,& NOW I get the wood	 	 
66	01:14:44:447	zorburt	clay=0; ore=0; sheep=2; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[99,71; 71,82]; settlements=[116,88]	LOL& i was going to say, i'll give someone a wood for a brick.	 	 
67	01:15:00:398	Ghettoette	clay=3; ore=1; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,104; 104,188]; settlements=[171,120]	i'll do that	 	 
68	01:15:10:619	catanstrophe	clay=4; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[184,122; 122,106]; settlements=[184,139]	i can do it too	 	 
69	01:15:13:207	Server	 		zorburt made an offer to trade 1 wood for 1 clay.	 	 
70	01:15:22:392	Server	 		zorburt traded 1 wood for 1 clay from gramos.	 	 
71	01:15:33:660	zorburt	clay=1; ore=0; sheep=2; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[99,71; 71,82]; settlements=[116,88]	sorry& ghettoette got there first.	 	 
72	01:15:45:803	catanstrophe	clay=4; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[184,122; 122,106]; settlements=[184,139]	yeah& no worries	 	 
73	01:15:50:811	catanstrophe	clay=4; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[184,122; 122,106]; settlements=[184,139]	well if you wanted to do the trade again..	 	 
74	01:16:07:441	Server	 		zorburt built a road.	 	 
75	01:16:14:843	Server	 		Ghettoette rolled a 5 and a 5.	 	 
76	01:16:14:844	Server	 		zorburt gets 1 wood. Ghettoette gets 1 wheat. catanstrophe gets 1 wheat.	 	 
77	01:16:55:826	Server	 		catanstrophe rolled a 4 and a 1.	 	 
78	01:16:55:828	Server	 		zorburt gets 1 wood.	 	 
79	01:17:02:127	gramos	clay=0; ore=1; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[86,135]; settlements=[86,152]	yay 5	 	 
80	01:17:23:952	catanstrophe	clay=4; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[184,122; 122,106]; settlements=[184,139]	i'll trade you a brick for a wood gramos	 	 
81	01:17:30:047	gramos	clay=0; ore=1; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[86,135]; settlements=[86,152]	deal	 	 
82	01:17:39:578	Server	 		catanstrophe made an offer to trade 1 clay for 1 wood.	 	 
83	01:17:42:775	Server	 		catanstrophe traded 1 clay for 1 wood from gramos.	 	 
84	01:18:19:286	catanstrophe	clay=3; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[184,122; 122,106]; settlements=[184,139]	does anyone have sheep?	 	 
85	01:18:26:049	zorburt	clay=0; ore=0; sheep=2; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[99,71; 71,82; 82,54]; settlements=[116,88]	what do you have to trade?	 	 
86	01:18:28:916	gramos	clay=1; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[86,135]; settlements=[86,152]	not to spare	 	 
87	01:18:29:430	catanstrophe	clay=3; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[184,122; 122,106]; settlements=[184,139]	brick	 	 
88	01:18:38:002	zorburt	clay=0; ore=0; sheep=2; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[99,71; 71,82; 82,54]; settlements=[116,88]	yeah ok.	 	 
89	01:18:57:733	Server	 		catanstrophe made an offer to trade 1 clay for 1 sheep.	 	 
90	01:19:01:206	Server	 		catanstrophe traded 1 clay for 1 sheep from zorburt.	 	 
91	01:19:07:778	Server	 		catanstrophe built a settlement.
	 	 
92	01:19:13:588	Server	 		gramos rolled a 4 and a 1.	 	 
93	01:19:13:590	Server	 		zorburt gets 1 wood.	 	 
94	01:19:22:315	gramos	clay=1; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[86,135]; settlements=[86,152]	*sigh*	 	 
95	01:19:28:680	Server	 		gramos built a road.	 	 
96	01:19:33:965	Server	 		zorburt rolled a 6 and a 1.	 	 
97	01:20:29:771	zorburt	clay=2; ore=0; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[99,71; 71,82; 82,54]; settlements=[116,88]	does anyoen have wheat to trade?	 	 
98	01:20:41:033	Ghettoette	clay=3; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,104; 104,188]; settlements=[171,120]	for a sheep	 	 
99	01:20:48:968	gramos	clay=0; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[86,135; 135,118]; settlements=[86,152]	none,& sorry	 	 
100	01:20:55:827	zorburt	clay=2; ore=0; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[99,71; 71,82; 82,54]; settlements=[116,88]	i don't have sheep...& what about a wood or a brick?	 	 
101	01:21:21:271	Ghettoette	clay=3; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,104; 104,188]; settlements=[171,120]	nah,& sorry	 	 
