ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
1	21:09:12:381	gramos	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		ok,& here we go	 	 
2	21:09:37:453	Server	 		raefbrisbin built a settlement.	 	 
3	21:09:41:030	Server	 		raefbrisbin built a road.	 	 
4	21:09:49:660	raefbrisbin	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		I get booted way too often	 	 
5	21:09:57:768	raefbrisbin	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		gotta keep doing the typing test	 	 
6	21:10:03:145	gramos	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		yes	 	 
7	21:10:08:024	Server	 		gramos built a settlement.	 	 
8	21:10:11:881	Server	 		gramos built a road.	 	 
9	21:10:33:120	Server	 		zorburt built a settlement.	 	 
10	21:10:36:152	Server	 		zorburt built a road.	 	 
11	21:10:42:701	Server	 		Ghettoette built a settlement.	 	 
12	21:10:44:483	Server	 		Ghettoette built a road.	 	 
13	21:11:21:592	raefbrisbin	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		t	 	 
14	21:11:22:519	Server	 		Ghettoette built a settlement.	 	 
15	21:11:23:687	Server	 		Ghettoette built a road.	 	 
16	21:11:51:097	Server	 		zorburt built a settlement.	 	 
17	21:12:07:578	Server	 		zorburt built a road.	 	 
18	21:12:54:747	Server	 		gramos built a settlement.	 	 
19	21:12:56:971	Server	 		gramos built a road.	 	 
20	21:13:04:774	gramos	clay=0; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,102]; settlements=[154,103]	q	 	 
21	21:13:41:630	raefbrisbin	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		ouch	 	 
22	21:14:40:440	Server	 		raefbrisbin built a settlement.	 	 
23	21:14:41:651	Server	 		raefbrisbin built a road.	 	 
24	21:14:46:980	Server	 		raefbrisbin rolled a 3 and a 6.	 	 
25	21:14:46:982	Server	 		Ghettoette gets 1 sheep. raefbrisbin gets 2 wood.	 	 
26	21:14:59:134	Server	 		gramos rolled a 4 and a 6.	 	 
27	21:14:59:136	Server	 		zorburt gets 1 sheep. raefbrisbin gets 1 sheep.	 	 
28	21:15:09:126	Server	 		zorburt rolled a 5 and a 2.	 	 
29	21:15:53:568	Server	 		zorburt built a road.	 	 
30	21:16:04:233	Server	 		Ghettoette rolled a 4 and a 5.	 	 
31	21:16:04:235	Server	 		Ghettoette gets 1 sheep. raefbrisbin gets 2 wood.	 	 
	 	 
32	21:16:14:498	Server	 		raefbrisbin rolled a 4 and a 1.	 	 
33	21:16:14:500	Server	 		zorburt gets 1 wheat.
34	21:16:25:464	raefbrisbin	clay=0; ore=0; sheep=2; wheat=1; wood=5; unknown=0; knights=0; dev-cards=0	roads=[168,134]; settlements=[169,135]	anyone have clay?	 
35	21:16:30:439	zorburt	clay=0; ore=1; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[99,54; 54,82]; settlements=[116,71]	no	 	 
36	21:16:31:100	gramos	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[137,102]; settlements=[154,103]	not yet	 	 
37	21:16:44:108	Ghettoette	clay=0; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,68]; settlements=[105,84]	no	 	 
38	21:16:50:823	raefbrisbin	clay=0; ore=0; sheep=2; wheat=1; wood=5; unknown=0; knights=0; dev-cards=0	roads=[168,134]; settlements=[169,135]	for 2 wood?	 	 
39	21:17:21:353	Server	 		raefbrisbin traded 4 wood for 1 clay from the bank.	 	 
40	21:17:28:916	Server	 		raefbrisbin built a road.	 	 
41	21:17:42:112	Server	 		gramos rolled a 5 and a 5.	 	 
42	21:17:42:113	Server	 		zorburt gets 1 sheep. raefbrisbin gets 1 sheep.	 	 
43	21:18:01:437	Server	 		zorburt rolled a 1 and a 6.	 	 
44	21:18:21:443	Server	 		Ghettoette rolled a 4 and a 1.	 	 
45	21:18:21:445	Server	 		zorburt gets 1 wheat. Ghettoette gets 1 wheat. gramos gets 1 wheat.	 	 
