ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
1	19:46:30:720	ztime	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hello	 	 
2	19:47:40:695	ztime	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hi again...	 	 
3	19:47:49:745	Shawnus	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		Bonjour	 	 
4	19:47:54:648	ztime	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		Bonjourno!	 	 
5	19:48:34:273	Shawnus	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		got my pizza and tea& so i'm in my happy place	 	 
6	19:48:39:836	ztime	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		nice..	 	 
7	19:51:01:512	WoodnSheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		Fingers crossed this time	 	 
8	19:51:06:210	ztime	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		cool..	 	 
9	19:51:10:208	Shawnus	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		yah	 	 
10	19:51:23:214	ztime	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		ok let's get going..	 	 
11	19:52:09:474	Server	 		WoodnSheep built a settlement.	 	 
12	19:52:16:972	Server	 		WoodnSheep built a road.	 	 
13	19:52:18:645	Server	 		ztime built a settlement.	 	 
14	19:52:19:663	Server	 		ztime built a road.	 	 
15	19:52:35:467	Server	 		Shawnus built a settlement.	 	 
16	19:52:41:591	Server	 		Shawnus built a road.	 	 
17	19:53:02:607	Server	 		Shawnus built a settlement.	 	 
18	19:53:10:757	Server	 		Shawnus built a road.	 	 
19	19:53:17:715	Server	 		ztime built a settlement.	 	 
20	19:53:20:991	Server	 		ztime built a road.	 	 
21	19:54:15:406	ztime	clay=1; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[88,134]; settlements=[105,150]	....hello...?	 	 
22	19:54:17:741	Shawnus	clay=1; ore=0; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[137,69]; settlements=[137,86]	hehehe	 	 
23	19:54:30:918	ztime	clay=1; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[88,134]; settlements=[105,150]	uuuhhhh ohhhhh... same place...	 	 
24	19:54:44:483	Shawnus	clay=1; ore=0; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[137,69]; settlements=[137,86]	coincidence?	 	 
25	19:54:48:765	ztime	clay=1; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[88,134]; settlements=[105,150]	weird...	 	 
26	19:54:57:480	Server	 		WoodnSheep built a settlement.	 	 
27	19:54:57:482	WoodnSheep	clay=0; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	settlements=[116,139]	Not letting me place :(	 	 
28	19:54:58:349	Server	 		WoodnSheep built a road.	 	 
29	19:55:08:900	Server	 		WoodnSheep rolled a 2 and a 5.	 	 
30	19:55:11:886	ztime	clay=1; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[88,134]; settlements=[105,150]	that's weird..	 	 
