ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
1	19:59:54:892	william	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hi tomas	 	 
2	19:59:55:092	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hi there	 	 
3	20:00:08:740	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		is the game on tonight?	 	 
4	20:00:16:087	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		yes it is,	 	 
5	20:00:21:319	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		ok :)	 	 
6	20:00:27:589	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		we wait ten mins for cameron	 	 
7	20:00:33:357	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		kk	 	 
8	20:00:37:498	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		if hes not here we do a 3 person game	 	 
9	20:00:48:274	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		brb	 	 
10	20:01:52:504	william	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		ok	 	 
11	20:01:55:724	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		back	 	 
12	20:04:18:308	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		did cameron say he will be here?	 	 
13	20:04:24:554	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		yep	 	 
14	20:04:26:394	william	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		iffy	 	 
15	20:04:33:330	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		it was a time he could do...	 	 
